user_id,skill_id
4530458,49
4530458,97
4530458,145
4530458,190
4530458,206
4530458,309
4530458,339
4530458,413
4769488,4
4769488,16
4769488,19
4769488,23
4769488,25
4769488,33
4769488,34
4769488,43
4769488,45
4769488,49
4769488,63
4769488,64
4769488,92
4769488,102
4769488,146
4769488,229
4769488,280
4769488,414
4769488,653
4769488,665
4769488,890
4769488,1091
4769488,1122
4769488,1557
4769488,2552
4769488,999999
4769488,2554
4769488,2555
900923,33
900923,43
900923,49
900923,64
900923,115
21479,49
21479,64
50462,19
50462,34
50462,43
50462,49
50462,64
50462,76
4683545,4
4683545,28
4683545,33
4683545,49
4683545,64
4683545,96
4683545,102
4683545,210
4683545,478
865843,16
865843,19
865843,34
865843,43
865843,168
865843,224
865843,231
865843,349
865843,537
865843,2280
22639,49
22639,64
22639,149
22639,317
18473,49
18473,64
18473,337
164459,49
164459,244
6269485,11
6269485,19
6269485,23
6269485,43
6269485,115
3245094,149
3245094,152
3245094,153
3245094,190
3245094,205
3245094,244
3245094,255
3245094,346
3245094,381
3245094,598
3245094,767
3245094,822
3245094,856
3245094,1539
1248933,64
1248933,286
1248933,395
1248933,417
1248933,520
1248933,607
1248933,886
1248933,962
1248933,964
1248933,1271
1248933,2336
2591260,49
2591260,64
53707,137
53707,152
53707,153
53707,178
53707,179
53707,193
53707,223
53707,240
53707,255
53707,375
53707,1140
4906441,49
4906441,64
6269490,11
6269490,19
6269490,64
6269490,764
266945,49
266945,64
266945,145
266945,149
266945,190
266945,244
266945,346
266945,446
266945,457
266945,598
266945,930
266945,1192
40031,26
40031,141
40031,147
40031,300
40031,301
40031,617
40031,811
40031,1265
40031,1569
40031,2557
18568,19
18568,23
18568,34
18568,43
18568,49
18568,64
95802,26
95802,49
95802,63
95802,64
95802,93
95802,98
95802,140
95802,142
95802,147
95802,160
95802,467
95802,615
95802,747
24660,19
24660,34
24660,43
24660,49
24660,64
24660,103
24660,119
24660,165
24660,883
24660,2415
6191231,34
6191231,43
6191231,49
6191231,99
6191231,186
6191231,206
6191231,314
6191231,399
6191231,432
6191231,452
6191231,736
6191231,1056
6191231,2273
1070210,16
1070210,19
1070210,28
1070210,34
1070210,43
1070210,64
1070210,76
1070210,615
1070210,619
1070210,652
1070210,999999
1070210,999999
1070210,999999
1070210,2561
1070210,999999
732775,187
732775,246
732775,421
732775,1036
732775,1388
732775,2066
732775,999999
6244769,19
6244769,29
6244769,34
6244769,43
6244769,164
6244769,229
6244769,477
6244769,1347
6269495,23
6269495,122
6269495,468
6269495,470
6269495,479
6269495,592
6269495,926
6269495,974
6269495,1265
6269495,1359
6269495,1736
6269495,2228
6269495,2557
6269495,2564
6269495,2565
6269495,999999
6269495,999999
6269495,999999
6269495,999999
6269495,999999
6269495,999999
6269495,999999
6269496,607
6269496,722
6269496,885
6269496,886
6269496,914
6269496,915
6269496,927
6269496,1300
6269496,2573
230219,64
230219,137
230219,145
230219,244
230219,346
230219,457
230219,526
230219,668
230219,5037
183828,179
183828,190
28614,49
28614,64
28614,141
28614,149
28614,296
6269497,7
6269497,11
6269497,19
6269497,34
6269497,43
6269497,115
6269497,1046
6269497,1054
67947,49
67947,64
2902345,16
2902345,19
2902345,34
2902345,43
2902345,49
2902345,64
2902345,76
2902345,115
2902345,122
2902345,207
2902345,210
2902345,224
2902345,253
2902345,277
2902345,278
2902345,1354
2902345,1621
849874,49
849874,63
849874,64
849874,101
849874,165
849874,255
849874,414
849874,458
849874,764
849874,1883
849874,2575
20882,11
20882,19
20882,33
21152,45
21152,48
21152,159
21152,880
21152,1343
225845,15
225845,17
225845,64
225845,198
225845,566
225845,1877
6269499,3
6269499,4
6269499,9
6269499,19
6269499,33
6269499,34
6269499,37
6269499,42
6269499,43
6269499,76
6269499,89
6269499,122
6269499,148
6269499,252
6269499,451
6269499,999999
6269499,999999
25616,64
25616,137
25616,149
25616,152
25616,219
25616,223
25616,255
25616,329
25616,375
25616,1000
1666904,64
6269501,43
6269501,49
6269501,462
6269501,961
6269501,1941
6269501,1942
6269501,999999
18853,29
18853,138
18853,164
18853,170
18853,229
18853,231
18853,348
18853,349
18853,606
18853,681
1753781,19
1753781,34
1753781,43
81740,9
81740,19
81740,33
81740,49
81740,76
81740,244
81740,414
81740,516
81740,847
81740,1101
81740,1929
81740,2579
75745,152
75745,223
75745,239
75745,247
75745,318
75745,653
75745,999999
75745,2581
1345387,64
1345387,139
1345387,286
1345387,383
1345387,652
1345387,665
1216906,19
1216906,34
1216906,43
1216906,64
1216906,164
1216906,342
1216906,352
1216906,607
1216906,785
1216906,879
1216906,2582
1216906,999999
5439342,890
5439342,1053
5439342,1444
48650,43
48650,45
48650,49
48650,92
48650,170
48650,478
48650,615
48650,1492
6269506,49
6269506,64
6269506,119
6269506,304
6269506,513
6269506,1157
6269506,1455
6269506,1505
1070443,28
1070443,43
1070443,49
1070443,63
1070443,64
1070443,97
1070443,98
1070443,100
1070443,212
1070443,389
1070443,532
1070443,1130
890764,43
890764,49
890764,64
890764,255
1751988,17
1751988,49
1751988,63
1751988,64
1751988,98
1751988,100
1751988,101
1751988,150
1751988,198
1751988,201
1751988,327
1751988,441
1751988,519
1751988,540
1751988,598
1751988,646
1751988,675
1751988,733
1751988,772
1751988,824
1751988,834
1751988,2326
1751988,2464
1751988,999999
1751988,2586
1751988,2587
6269509,11
6269509,19
6269509,34
6269509,43
6269509,55
6269509,1349
5855260,43
5855260,49
5855260,64
95258,19
95258,34
95258,43
95258,49
95258,64
95258,76
95258,164
95258,229
95258,231
95258,606
74839,33
74839,49
4639419,49
4639419,64
4553060,49
4553060,64
4553060,101
4553060,199
4553060,519
4553060,665
4553060,705
1811,49
1811,64
1594741,11
1594741,19
1594741,27
1594741,33
1594741,34
1594741,43
1594741,49
1594741,76
1594741,115
1594741,200
1594741,238
1594741,405
1594741,540
1594741,602
1594741,648
1594741,809
1594741,833
1594741,1016
1594741,1372
1594741,2503
1594741,999999
1946558,14
1946558,34
1946558,43
1946558,229
1946558,349
1946558,665
1946558,1276
1946558,1281
1946558,1749
1946558,1941
1946558,1942
1946558,1956
6211080,49
6211080,139
6211080,280
6211080,286
6211080,347
6211080,358
6211080,383
6211080,389
6211080,458
6211080,652
6211080,665
6211080,922
6211080,927
6211080,1510
6211080,2590
6269516,49
6269516,64
1224261,281
1224261,342
1224261,352
1224261,354
1224261,478
1224261,607
1224261,618
1224261,784
1224261,785
1224261,865
1224261,984
1224261,1503
229124,49
229124,64
229124,136
229124,137
229124,149
1148037,49
1148037,108
1148037,200
1148037,477
1148037,747
1148037,999999
3291,19
3291,34
3291,43
3291,49
3291,64
6269518,49
6269518,137
6269518,139
6269518,145
6269518,152
6269518,153
6269518,190
6269518,219
6269518,244
6269518,255
6269518,309
6269518,329
6269518,338
6269518,346
6269518,375
6269518,441
6269518,457
6269518,459
6269518,598
6269518,618
6269518,680
6269518,1767
6269518,2203
6268179,19
6268179,29
6268179,34
6268179,43
6268179,49
6268179,64
6268179,140
6268179,164
6268179,229
6268179,231
6268179,232
6268179,348
6268179,349
6268179,452
6268179,605
6268179,606
6268179,620
6268179,681
6269521,11
6269521,19
6269521,23
6269521,34
6269521,43
6269521,117
6269521,210
6269521,284
299455,162
299455,168
299455,493
299455,526
299455,963
3258421,137
3258421,152
3258421,153
3258421,219
3258421,244
3258421,255
3258421,329
3258421,346
3258421,375
841203,11
841203,19
841203,34
841203,43
841203,49
841203,76
26546,9
26546,11
26546,19
26546,23
26546,30
26546,34
26546,43
26546,49
26546,64
26546,76
26546,115
26546,252
26546,260
26546,810
26546,839
26546,1066
26546,1450
26546,1501
26546,2232
26546,999999
21009,49
21009,64
21009,97
21009,141
21009,165
21009,458
21009,652
21009,705
21009,1591
21009,1675
163618,49
163618,64
163618,223
163618,372
163618,382
163618,957
163618,1128
163618,1760
163618,1769
163618,1963
163618,2592
163618,999999
163618,999999
163618,999999
163618,999999
163618,999999
163618,999999
163618,999999
163618,999999
163618,999999
6269525,43
6269525,156
6269525,157
6269525,210
6269525,291
6269525,317
6269525,999999
6269525,1053
6269525,1072
6269525,1074
6269525,1451
6269525,1637
6269525,2602
6269525,999999
29412,145
29412,492
29412,494
29412,553
6192483,49
6192483,64
6192483,139
6192483,286
6192483,383
19000,286
19000,519
19000,652
19000,828
19000,943
19000,2604
51926,34
51926,43
51926,49
51926,63
51926,64
51926,98
51926,139
18121,49
18121,64
18121,102
18121,199
18121,335
18121,377
18121,414
18121,459
18121,520
6269529,7
6269529,10
6269529,49
6269529,64
6269529,309
6269529,383
6269529,665
6269529,1147
6269529,999999
22670,4
22670,9
22670,11
22670,19
22670,23
22670,30
22670,31
22670,32
22670,33
22670,54
22670,55
22670,76
22670,79
22670,89
22670,117
22670,118
22670,252
22670,284
22670,469
22670,516
22670,579
22670,685
22670,709
22670,810
22670,811
22670,1998
6269531,11
6269531,19
6269531,23
6269531,33
6269531,34
6269531,43
6269531,49
6269531,64
6269531,76
6269531,101
6269531,115
6269531,136
6269531,137
6269531,139
6269531,144
6269531,145
6269531,149
6269531,158
6269531,160
6269531,161
6269531,162
6269531,163
6269531,165
6269531,171
6269531,179
6269531,190
6269531,193
6269531,194
6269531,229
6269531,244
6269531,258
6269531,286
6269531,296
6269531,339
6269531,346
6269531,347
6269531,351
6269531,372
6269531,382
6269531,383
6269531,384
6269531,385
6269531,386
6269531,387
6269531,407
6269531,414
6269531,456
6269531,457
6269531,458
6269531,533
6269531,598
6269531,615
6269531,618
6269531,652
6269531,665
6269531,680
6269531,780
50581,11
50581,33
50581,49
50581,64
50581,386
50581,458
6194518,49
6194518,64
17704,17
17704,19
17704,34
17704,43
17704,49
17704,63
17704,64
17704,98
17704,109
17704,139
17704,144
17704,286
17704,316
17704,355
17704,382
17704,383
17704,384
17704,386
17704,387
17704,407
17704,424
17704,457
17704,508
17704,646
17704,652
17704,665
17704,780
17704,824
17704,1457
17704,1503
17704,1636
17704,1882
17704,2140
17704,999999
17704,999999
50826,19
50826,30
50826,34
50826,43
50826,45
50826,76
50826,115
50826,207
50826,208
50826,215
50826,253
50826,254
50826,258
50826,278
50826,361
50826,999999
50826,586
50826,1237
50826,1623
50826,2527
50826,2536
50826,999999
50826,2608
149249,34
149249,43
149249,49
149249,64
149249,165
149249,171
149249,229
149249,281
149249,349
149249,419
149249,605
149249,606
149249,615
149249,1347
149249,1655
149249,1886
149249,2610
1006395,49
1006395,64
243482,49
243482,64
243482,139
243482,150
243482,158
243482,281
243482,309
243482,372
243482,389
243482,433
243482,438
243482,439
243482,441
243482,456
243482,458
243482,459
243482,506
243482,533
243482,607
243482,618
243482,698
243482,750
243482,780
243482,893
243482,938
243482,950
243482,964
243482,1240
243482,1294
243482,1296
6197277,64
6197277,101
6197277,145
6197277,170
2188399,28
2188399,64
2188399,141
2188399,171
2188399,200
2188399,337
2188399,395
2188399,620
2188399,681
2188399,999999
46465,14
46465,45
46465,92
46465,2620
46465,999999
9951,64
9951,149
9951,165
9951,244
9951,285
17277,149
17277,162
879370,4
879370,19
879370,33
879370,34
879370,43
879370,45
879370,49
879370,64
879370,76
879370,92
879370,122
879370,1974
879370,999999
35159,3
35159,4
35159,19
35159,23
35159,25
35159,33
35159,49
35159,1567
298313,4
298313,11
298313,19
298313,33
298313,54
298313,76
298313,225
298313,491
298313,592
50750,49
50750,64
24866,880
6269544,819
6269544,1615
6269544,1778
6269544,2473
6269544,999999
6269547,34
6269547,43
6269547,63
6269547,64
6269547,309
6269547,336
6269547,338
6269547,340
6269547,459
6269547,519
6269547,520
1902449,63
1902449,145
1902449,146
1902449,173
1902449,191
1902449,200
1902449,293
1902449,599
1902449,2624
58167,64
1108194,49
1206175,6
1206175,29
1206175,164
1206175,233
1206175,348
1206175,349
1206175,350
1206175,356
1206175,681
1206175,773
1206175,778
1206175,879
1206175,880
1206175,881
1206175,895
1206175,1268
1206175,1360
1206175,999999
1206175,999999
1206175,999999
1206175,1515
1206175,1758
1206175,999999
1206175,999999
1206175,999999
1206175,999999
1206175,2628
1206175,999999
51142,49
51142,64
51142,146
51142,199
51142,335
51142,414
51142,453
51142,999999
27223,19
27223,33
27223,34
27223,43
27223,49
27223,64
27223,76
27223,256
27223,319
27223,457
27223,458
27223,471
27223,532
27223,536
27223,537
27223,737
27223,780
27223,822
27223,856
27223,894
27223,1499
27223,1500
35149,190
35149,457
35149,764
35149,2324
35149,2350
17198,17
17198,49
17198,64
17198,244
29455,49
29455,64
29455,163
29455,165
29455,296
50501,49
50501,64
870059,19
870059,34
870059,43
870059,64
870059,281
870059,352
870059,477
870059,615
48656,49
48656,64
48656,97
48656,136
48656,141
108339,49
108339,64
108339,142
108339,238
108339,309
108339,506
108339,947
108339,2522
24982,49
1054387,64
1054387,255
1054387,566
1054387,999999
1054387,999999
1054387,999999
1054387,999999
39382,49
39382,239
39382,309
39382,316
39382,335
155074,136
155074,160
155074,161
155074,457
155074,890
155074,1919
41380,3
41380,4
41380,9
41380,31
41380,33
41380,34
41380,43
41380,89
41380,262
41380,358
41380,389
41380,413
41380,459
41380,615
41380,932
41380,1165
41380,1615
41380,999999
41380,999999
41380,2641
6269561,64
6269561,141
6269561,160
6269561,239
6269561,255
6269561,346
78282,26
78282,200
78282,2642
819895,23
819895,25
819895,49
819895,64
819895,136
819895,414
819895,781
819895,1035
38570,49
38570,64
49413,103
49413,165
49413,1103
232633,19
232633,34
232633,43
232633,49
232633,64
232633,76
1197204,49
1197204,64
1197204,381
1197204,994
1197204,996
1197204,1968
6269562,17
6269562,43
6269562,49
6269562,63
6269562,98
6269562,137
6269562,198
6269562,199
6269562,200
6269562,229
6269562,346
6269562,530
6269562,884
6269562,1180
6269562,1242
6269562,1627
18351,11
18351,16
18351,17
18351,19
18351,34
18351,43
18351,117
18351,229
18351,254
18351,309
18351,395
18351,685
18351,1203
18351,2643
18351,999999
6269563,49
6269563,64
6269563,103
6269563,244
6269563,316
14761,49
14761,64
14761,100
14761,102
14761,244
14761,291
14761,607
14761,753
35553,34
35553,43
35553,49
36016,3
36016,4
36016,26
36016,33
36016,76
36016,141
36016,142
36016,158
36016,164
36016,349
36016,389
36016,681
36016,763
36016,816
36016,913
36016,1083
1180203,19
1180203,516
1180203,1247
1180203,2363
612862,49
53240,49
53240,64
19804,49
19804,103
19804,156
19804,291
19804,296
19804,380
19804,446
19804,1692
19804,2331
19804,2645
19804,999999
19804,999999
1208644,49
1208644,64
1208644,325
1208644,407
2458759,19
2458759,34
2458759,43
2458759,49
2458759,76
122962,49
122962,64
122962,383
122962,456
122962,771
19415,187
19415,266
19415,277
19415,540
19415,1036
19415,1339
6237699,11
6237699,23
6237699,49
6237699,64
6237699,291
6237699,381
6237699,1251
6237699,1362
6237699,2281
521,49
521,244
521,327
521,1612
94474,34
94474,43
94474,64
52161,49
52161,145
52161,190
52161,244
52161,827
52161,832
52161,990
52161,1604
52161,2652
303283,3
303283,11
303283,19
303283,23
303283,33
303283,34
303283,43
303283,49
303283,59
303283,62
303283,64
303283,76
303283,115
303283,763
927178,49
6269573,11
6269573,19
6269573,33
6269573,34
6269573,43
6269573,255
1136618,49
1136618,64
1136618,255
904490,179
904490,244
904490,297
904490,663
904490,1460
904490,1691
904490,1925
6269574,34
6269574,43
6269574,49
6269574,64
6269574,999999
55489,28
55489,64
55489,136
55489,162
55489,296
55489,326
55489,414
55489,424
55489,458
55489,612
55489,849
55489,1485
53389,64
53389,237
53389,293
53389,533
53389,725
53389,784
53389,964
53389,1194
53389,1457
53389,2188
6269579,34
6269579,43
6269579,59
6269579,62
6269579,342
6269579,354
6269579,618
6269579,784
6269579,785
6269579,984
6269579,1181
81829,49
81829,64
782995,49
782995,64
782995,103
782995,152
782995,153
782995,223
782995,255
782995,314
782995,331
782995,375
782995,399
782995,552
782995,626
782995,1395
782995,1439
782995,1537
1773973,49
1773973,142
1773973,145
1773973,477
6269581,103
6269581,137
6269581,152
6269581,153
6269581,179
6269581,204
6269581,223
6269581,255
6269581,326
6269581,329
6269581,375
6269581,416
6269581,432
6269581,457
6269581,534
6269581,626
6269581,1539
6269581,1655
6269581,1886
6269581,2610
4618280,959
4618280,2251
5980209,49
5980209,64
6269583,11
6269583,33
6269583,49
6269583,64
904018,19
904018,23
904018,34
904018,43
904018,49
904018,76
904018,199
904018,414
904018,452
904018,453
904018,454
904018,662
1732977,961
1732977,1145
1732977,1380
1732977,1492
1732977,999999
1732977,2059
1732977,2490
1732977,2703
6219229,45
6219229,48
6219229,92
6219229,999999
6219229,913
6219229,999999
6219229,1661
6219229,2522
6219229,999999
6219229,999999
303143,49
303143,64
22426,19
22426,29
22426,34
22426,43
22426,49
22426,64
22426,348
22426,349
22426,681
22426,773
22426,879
22426,880
22426,881
33389,49
33389,64
21436,3
21436,19
21436,30
21436,33
21436,49
21436,64
21436,76
21436,88
21436,113
21436,130
21436,170
21436,252
21436,253
21436,254
21436,278
21436,538
21436,847
21436,1203
21436,2517
51266,61
51266,313
51266,417
51266,698
51266,705
51266,938
51266,939
51266,999999
51266,2731
51266,3260
51266,999999
51266,999999
40756,17
40756,49
40756,64
40756,108
40756,244
40756,335
40756,414
27039,4
27039,19
27039,23
27039,142
27039,585
27039,592
27039,601
27039,1107
27039,2421
27039,2660
22081,17
22081,49
22081,64
22081,149
22081,179
22081,214
22081,234
22081,296
2712288,4
2712288,19
2712288,33
2712288,54
2712288,260
2712288,490
2712288,491
2712288,1268
2712288,1360
2712288,2181
899913,28
899913,49
899913,64
899913,223
899913,244
17330,19
17330,34
17330,43
17330,49
17330,64
17330,76
22748,34
22748,43
22748,49
22748,64
208923,11
208923,23
229273,139
229273,152
229273,214
229273,223
3796761,49
23038,137
23038,190
23038,205
23038,244
23038,328
23038,457
23038,493
23038,557
23038,598
23038,602
23038,822
23038,959
141873,49
141873,64
141873,309
141873,350
141873,614
141873,773
141873,2522
51316,15
51316,34
51316,43
51316,49
51316,64
51316,141
51316,156
51316,200
51316,281
51316,291
51316,309
51316,317
51316,336
51316,459
51316,520
51316,533
51316,663
51316,728
51316,893
51316,1053
51316,1294
51316,1889
51316,2038
51316,2252
51316,2662
51316,999999
1218623,49
1218623,64
1218623,424
1218623,999999
1218623,999999
1218623,999999
160158,19
160158,34
160158,43
160158,49
160158,64
160158,76
65320,64
28883,49
28883,64
28883,849
28883,1145
1703978,11
1703978,19
1703978,23
1703978,33
1703978,34
1703978,43
1703978,49
1703978,64
1703978,76
1703978,115
1703978,4924
1948043,16
1948043,34
1948043,43
1948043,229
1948043,752
1948043,2062
1948043,2664
28600,173
28600,196
28600,200
28600,286
28600,747
28600,991
28600,1145
28600,2478
4822696,49
4822696,137
4822696,244
4822696,346
4822696,598
4939552,11
4939552,19
4939552,33
4939552,34
4939552,43
4939552,76
4939552,137
4939552,141
4939552,145
4939552,190
4939552,200
4939552,244
4939552,346
4939552,598
4939552,1470
4939552,1645
4939552,1719
4939552,2257
19568,19
19568,34
19568,43
19568,49
19568,64
19568,76
30408,29
30408,142
30408,164
30408,477
30408,1193
3487024,59
3487024,496
3487024,610
3487024,2665
3487024,999999
640405,49
640405,64
1320968,34
1320968,43
1320968,59
1320968,62
1320968,229
1320968,291
1320968,351
1320968,927
1320968,938
6269610,45
6269610,92
1393050,49
1393050,64
1393050,1342
1393050,1444
1393050,2667
864814,49
864814,64
864814,137
864814,144
864814,145
864814,190
864814,244
864814,407
864814,457
864814,598
6269614,11
6269614,19
6269614,34
6269614,43
28236,152
28236,422
28236,1434
1802251,17
1802251,64
1802251,98
1802251,136
1802251,165
1802251,173
1802251,206
1802251,294
1802251,339
1802251,414
1802251,456
1802251,862
1802251,1178
1802251,1852
1802251,2668
1802251,2669
4768330,17
4768330,190
4768330,536
4768330,598
4768330,1499
4768330,1519
4768330,2670
6199987,26
6199987,102
6199987,136
6199987,147
6199987,161
6199987,374
6199987,414
6199987,467
6199987,877
6199987,1312
6199987,999999
2225050,478
2225050,610
2225050,1180
2225050,1347
2225050,1859
6269619,19
6269619,34
6269619,43
259008,1165
259008,2671
259008,999999
259008,999999
259008,2674
143852,16
143852,43
143852,49
143852,64
143852,137
143852,219
143852,255
143852,346
143852,349
143852,416
22513,336
22513,337
22513,342
51127,49
51127,64
51127,97
51127,136
51127,414
1210052,17
1210052,64
1210052,100
1210052,424
1210052,987
1210052,2675
20541,49
20541,64
20541,160
20541,416
234426,49
234426,63
234426,171
234426,304
234426,502
234426,879
234426,1034
2059697,54
2059697,129
2059697,260
2059697,451
2059697,491
2059697,509
2059697,592
2059697,828
2059697,889
2059697,999999
2059697,2677
2059697,999999
2059697,2679
2059697,2680
2059697,2681
51540,49
51540,64
6269623,999999
68028,49
68028,64
68028,169
68028,244
68028,294
68028,423
68028,425
68028,817
68028,1103
68028,1335
275655,9
275655,19
275655,34
275655,43
275655,49
275655,54
275655,64
275655,76
275655,101
275655,199
275655,225
275655,244
275655,260
275655,475
275655,540
275655,719
275655,975
275655,1067
275655,1977
275655,999999
1167881,49
1167881,64
1167881,98
1167881,137
1167881,139
1167881,150
1167881,157
1167881,158
1167881,162
1167881,174
1167881,179
1167881,187
1167881,203
1167881,286
1167881,291
1167881,316
1167881,337
1167881,340
1167881,342
1167881,343
1167881,346
1167881,352
1167881,353
1167881,354
1167881,372
1167881,382
1167881,395
1167881,409
1167881,410
1167881,440
1167881,443
1167881,444
1167881,458
1167881,519
1167881,520
1167881,529
1167881,533
1167881,618
1167881,652
1167881,671
1167881,748
1167881,754
1167881,755
1167881,764
1167881,784
1167881,785
1167881,999999
1167881,842
1167881,890
1167881,931
1167881,955
1167881,985
1167881,1071
1167881,1351
1167881,1419
1167881,1568
1167881,1676
1167881,999999
1167881,1884
1167881,1886
1167881,2054
1167881,999999
1167881,2582
1167881,2686
1167881,999999
1167881,999999
1167881,999999
1167881,2690
1167881,999999
1167881,999999
1167881,2693
1167881,2694
1167881,2695
1167881,2696
1167881,999999
1167881,999999
1167881,999999
1167881,999999
1167881,999999
110562,49
110562,64
2403041,34
2403041,49
2403041,61
2403041,63
2403041,64
2403041,144
2403041,342
2403041,352
2403041,353
2403041,354
2403041,618
2403041,652
2403041,784
2403041,785
2403041,873
2403041,941
2403041,984
2403041,1193
2403041,1492
2403041,1591
2403041,2059
2403041,2702
2403041,2703
2403041,999999
623821,141
623821,160
623821,200
623821,214
623821,218
623821,221
623821,234
623821,239
623821,255
623821,307
623821,335
623821,375
623821,553
623821,827
623821,1508
623821,999999
623821,2706
22013,49
22013,64
22013,160
22013,234
22013,239
22013,255
22013,335
825842,49
825842,64
817540,15
817540,26
817540,29
817540,34
817540,43
817540,147
817540,164
817540,229
817540,231
817540,348
817540,349
817540,452
817540,467
817540,605
817540,606
817540,681
817540,2257
51179,49
51179,64
51179,230
51179,410
51179,520
51179,540
51179,665
51179,1074
109486,101
109486,204
109486,375
109486,426
109486,489
109486,980
109486,1107
109486,2350
109486,999999
109486,2714
109486,2715
109486,999999
109486,2717
109486,2718
109486,999999
2860929,19
2860929,34
2860929,43
2860929,64
2860929,76
110461,64
110461,179
110461,286
110461,409
110461,519
110461,875
110461,894
110461,1005
110461,1039
110461,1166
110461,1365
110461,1510
110461,1601
110461,2326
110461,2720
3766846,49
3766846,890
3766846,3090
3766846,999999
23108,11
23108,19
23108,34
23108,76
23108,118
23108,284
23108,516
23108,2153
6209725,49
6209725,64
11261,517
53733,49
53733,64
53733,98
53733,139
53733,219
53733,526
53733,665
53733,2721
1264227,49
1264227,64
1264227,115
1264227,118
1264227,278
1264227,314
1264227,1394
1264227,1883
1264227,1952
1264227,2722
136454,5
136454,10
136454,11
136454,19
136454,23
136454,33
136454,34
136454,43
136454,49
136454,64
136454,76
136454,113
136454,115
136454,117
136454,118
136454,127
136454,260
136454,284
136454,1268
136454,1401
136454,2723
136454,999999
819890,34
819890,43
819890,164
819890,337
819890,1355
26442,49
26442,63
26442,64
26442,101
26442,109
26442,146
26442,198
26442,200
26442,296
26442,454
26442,540
26442,827
26442,1034
26442,1146
26442,1611
26442,1945
26442,1962
24474,49
24474,64
24474,168
24474,169
24474,294
24474,414
24474,999999
3554252,11
3554252,19
3554252,23
3554252,34
3554252,43
3554252,49
3554252,64
3554252,76
2348104,5
2348104,11
2348104,19
2348104,33
2348104,34
2348104,43
2348104,49
2348104,115
27543,49
27543,64
27543,97
27543,100
27543,162
27543,164
27543,194
27543,198
27543,280
27543,281
27543,309
27543,316
27543,372
27543,437
6191223,19
6191223,34
6191223,43
6191223,49
6191223,64
6191223,76
6191223,139
6191223,258
6191223,382
6191223,383
6191223,384
6191223,385
6191223,387
6191223,458
6191223,659
6191223,849
6191223,964
3680831,999999
3680831,999999
6269644,34
6269644,43
6269644,49
6269644,64
4353213,200
4353213,1339
4353213,999999
4353213,999999
42527,49
42527,64
42527,161
42527,162
42527,316
42527,1886
42527,2610
6269646,49
6269646,64
96958,101
96958,296
96958,380
96958,414
96958,458
96958,1310
96958,1387
96958,1883
49256,4
49256,9
49256,19
49256,23
49256,29
49256,34
49256,43
49256,468
49256,1661
49256,1956
49256,999999
49256,999999
49256,999999
49256,999999
49256,2731
49256,999999
6201095,158
6201095,352
6201095,444
6201095,2733
104232,49
104232,64
20241,153
20241,214
20241,422
20241,445
20241,2734
20241,2735
92508,49
92508,165
92508,335
155651,49
155651,64
3867254,103
3867254,399
3867254,626
21288,9
21288,16
21288,19
21288,30
21288,34
21288,41
21288,43
21288,76
21288,207
21288,215
21288,254
21288,278
21288,368
21288,999999
21288,582
21288,584
21288,1486
21288,999999
21288,999999
21288,999999
21288,999999
21288,999999
1106781,19
1106781,33
1106781,34
1106781,43
1106781,76
6269652,34
6269652,43
6269652,45
6269652,51
6269652,52
6269652,92
6269652,343
1931264,63
1931264,98
1931264,145
1931264,153
1931264,223
1931264,244
1931264,255
1931264,329
1931264,654
1931264,680
1931264,1065
1931264,1648
1931264,999999
1931264,2741
6269655,49
6269655,63
6269655,64
6269655,142
6269655,187
6269655,201
6269655,452
6269655,605
6269655,606
6269655,681
6269655,816
6269655,901
6269655,1036
651,49
651,152
651,200
651,223
651,615
233846,43
233846,45
233846,49
233846,64
233846,92
233846,139
233846,999999
233846,389
233846,506
233846,513
233846,750
233846,922
77450,49
77450,64
1640067,64
1640067,244
1640067,309
1640067,338
1640067,340
1640067,341
1640067,347
1640067,382
1640067,383
1640067,389
1640067,441
1640067,457
1640067,459
1640067,506
1640067,520
1640067,607
1640067,618
1640067,780
1640067,886
1640067,915
1640067,1300
1640067,1603
1640067,1666
1640067,999999
1640067,2742
1640067,999999
21772,214
600603,64
2390925,34
2390925,43
2390925,64
2390925,258
2390925,389
2390925,618
2390925,799
2390925,1050
2390925,1136
6269659,49
6269659,64
6269659,139
6269659,152
6269659,255
6269659,329
6269659,856
6269659,2744
6269659,999999
71077,49
71077,64
71077,139
71077,146
71077,156
71077,158
71077,162
71077,168
71077,187
71077,244
71077,380
71077,456
71077,458
71077,1034
71077,2130
71077,2746
1355548,49
1355548,64
42924,49
42924,64
4942129,64
4942129,98
4942129,205
4942129,244
4942129,255
4942129,328
4942129,380
4942129,381
4942129,598
4942129,733
4942129,767
4942129,822
4942129,824
4942129,1672
4942129,1692
4942129,2747
235839,23
235839,28
235839,30
235839,142
235839,146
235839,1034
235839,1998
2683405,152
2683405,223
807699,4
807699,7
807699,33
807699,115
807699,1054
24378,64
24378,347
24378,433
24378,607
24378,722
24378,886
24378,1138
24378,1240
6196969,49
6196969,98
6196969,200
6196969,205
6196969,256
6196969,318
6196969,329
6196969,824
6196969,1225
6196969,2748
955269,49
955269,64
6269669,19
6269669,29
6269669,34
6269669,43
6269669,49
6269669,76
6269669,170
6269669,192
6269669,200
6269669,229
6269669,652
6269669,827
6269669,828
6269669,881
6269669,1027
6269669,1055
6269669,999999
6269522,49
6269522,64
6269522,407
6269670,49
