user_id,company_id,industry_id
21134,2943,0
21134,1238,3
21134,1238,9
21134,1238,44
148980,6413,0
1100031,2207,0
1100031,494,0
5043565,999999,0
5043565,999999,0
5043565,14,48
5043565,14,51
5043565,14,62
67906,999999,0
67906,999999,0
67906,5487,0
6264736,3428,0
6264736,2848,3
399203,5880,0
399203,999999,0
399203,14,0
6269354,999999,0
35609,999999,9
35609,999999,44
27796,999999,3
27796,999999,34
27796,999999,4
27796,999999,40
6269355,999999,0
6269356,999999,0
6269356,999999,3
6269356,999999,9
3477262,999999,0
3477262,999999,0
3477262,999999,0
4443204,999999,0
4443204,6429,0
4443204,999999,0
4443204,5108,0
49642,999999,0
49642,999999,0
49642,999999,0
49642,999999,0
6269359,6437,0
6269359,6438,0
6269359,341,0
78704,348,0
78704,1882,0
78704,999999,0
78704,999999,2
78704,999999,3
78704,999999,86
78704,999999,0
57905,2335,0
57905,999999,0
6268268,1695,0
997519,6442,0
997519,36,0
997519,5570,81
997519,3239,38
997519,3239,41
997519,3239,81
27600,4114,0
27600,1721,0
874965,125,0
874965,1077,0
2553930,494,0
2553930,5618,0
838160,999999,0
838160,999999,0
838160,999999,0
87106,6449,0
87106,5319,3
87106,5319,9
87106,5319,11
26910,999999,0
26910,999999,0
26910,14,0
26910,1860,0
26910,999999,0
5421940,999999,51
3100789,1240,0
1442064,708,0
1442064,4448,0
109489,6455,0
1354689,999999,0
1354689,999999,11
1354689,999999,16
1354689,999999,29
6193605,466,0
6193605,294,0
5119556,753,0
5119556,790,0
31931,1861,0
31931,2348,0
103820,466,0
103820,336,0
103820,6458,21
103820,6458,49
103820,6458,59
26415,228,0
1053971,999999,0
1053971,171,0
1053971,1279,0
1053971,6461,0
1053971,467,0
1053971,2060,9
50162,999999,3
50162,999999,9
50162,999999,152
231760,999999,0
34536,1947,0
2075242,658,0
31547,466,0
31547,466,9
31547,466,44
31547,466,51
29632,6468,0
26103,2018,0
5889879,999999,0
1154464,999999,0
1154464,14,0
1154464,14,0
1154464,999999,0
1154464,2489,0
1154464,999999,0
1439514,999999,3
1091504,529,0
1091504,1801,0
1091504,1801,0
1091504,999999,0
1091504,999999,0
1091504,1830,0
1091504,529,3
1240446,2727,0
1240446,999999,0
1240446,6477,0
1622606,1244,0
77036,999999,0
77036,999999,9
77036,999999,53
77036,999999,76
1169946,1034,0
1169946,999999,78
256854,999999,0
256854,999999,0
161488,999999,0
161488,186,0
19269,6267,0
19269,999999,82
152577,57,3
152577,57,9
152577,57,44
152577,57,2
152577,57,3
152577,57,149
1011902,999999,0
1011902,186,0
1011902,186,0
1011902,999999,0
1011902,127,0
1011902,999999,0
1011902,999999,0
1011902,999999,0
37645,4306,0
37645,3274,0
37645,614,0
150510,999999,0
63911,632,0
6194621,144,0
6194621,999999,0
6194621,999999,0
6194621,1122,0
6194621,999999,0
6269371,6181,0
6269371,1321,0
6269371,999999,0
6269371,999999,0
234245,333,0
868223,957,0
868223,1025,0
868223,999999,0
868223,1321,0
1336474,999999,0
22428,1504,0
22428,999999,0
6212003,999999,0
6212003,999999,0
6212003,999999,0
6212003,793,3
6212003,793,9
6212003,793,78
78346,1579,0
78346,535,0
78346,2112,0
78346,999999,0
22680,1111,0
22680,1861,3
22680,1861,9
22680,1861,44
1071385,272,0
1071385,999999,0
832952,1180,0
832952,494,0
832952,36,0
832952,999999,78
832952,999999,81
912377,5454,0
4555460,364,0
4555460,999999,0
28292,999999,0
28292,1360,0
28292,999999,0
28292,999999,0
28292,999999,0
25371,999999,0
25371,14,10
25371,14,21
25371,14,86
705280,999999,0
705280,999999,0
705280,999999,0
705280,999999,34
705280,999999,76
6269373,999999,0
6269373,1309,0
1915279,2034,0
1915279,598,2
1915279,598,3
1915279,999999,82
1915279,999999,148
31005,999999,3
31005,999999,9
80181,999999,0
80181,999999,0
80181,999999,0
80181,999999,0
80181,5212,0
80181,999999,0
80181,999999,0
80181,999999,0
80181,999999,0
2423693,2029,0
2423693,999999,0
2423693,6541,0
2423693,2091,0
2423693,296,2
2423693,296,3
69138,6546,0
69138,999999,0
69138,999999,0
69138,999999,0
69138,999999,0
69138,386,0
69138,999999,0
2955703,4307,0
2955703,1245,0
2955703,2771,3
908421,999999,0
908421,999999,0
908421,598,0
6269379,999999,0
46799,999999,0
46799,6554,1
46799,6554,3
46799,6554,8
46799,1087,2
46799,1087,3
46799,14,0
30331,264,0
30331,172,0
30331,46,0
5124790,583,0
5124790,598,0
820264,999999,0
820264,999999,0
820264,999999,3
820264,999999,85
6237261,999999,0
6237261,999999,9
6237261,999999,85
136734,999999,0
136734,999999,3
136734,999999,9
1206922,4404,0
1206922,5985,3
5477589,999999,0
88233,1080,0
4739139,999999,0
4739139,999999,0
4739139,999999,0
4739139,999999,3
4739139,999999,19
4739139,999999,21
4739139,999999,3
4739139,999999,40
4739139,999999,3
4739139,999999,40
4739139,999999,118
19115,999999,0
19115,999999,0
19115,5149,0
19115,14,3
22105,999999,0
22105,6575,0
22105,999999,0
22105,999999,0
22105,999999,3
22105,999999,21
22105,999999,148
22105,999999,3
22105,999999,21
22105,999999,0
2911209,999999,0
2911209,999999,0
2911209,999999,0
32760,999999,1
32760,999999,3
32760,999999,76
32760,125,9
32760,125,11
32760,125,44
64555,3266,0
1149044,272,0
1149044,999999,0
699250,999999,0
97394,999999,44
22667,1725,0
22667,6586,3
22667,6586,9
1015434,5880,0
1015434,999999,0
1015434,598,2
1015434,598,3
17560,999999,0
17560,999999,0
17560,999999,3
17560,999999,44
17560,999999,91
1116134,1611,0
1116134,999999,0
23510,341,0
23510,1619,0
23510,6591,0
23510,6592,0
23510,1895,3
23510,1895,9
23510,1895,78
6269383,2843,0
4616889,1570,0
4616889,125,0
4616889,4835,0
4616889,451,3
45080,999999,3
45080,999999,20
45080,999999,44
26001,296,2
26001,296,9
26001,296,11
70125,999999,0
70125,999999,34
70125,999999,76
70125,999999,81
70125,999999,29
70125,999999,41
70125,999999,81
70125,999999,41
70125,999999,70
70125,999999,152
70125,999999,3
70125,999999,8
70125,999999,118
1408054,1116,0
1408054,6599,0
1408054,999999,0
258637,6601,0
8711,913,0
241113,1843,0
241113,564,0
241113,203,0
2336195,1072,0
2336195,172,0
2336195,203,0
17635,999999,0
17635,999999,0
17635,999999,0
17635,999999,0
17635,999999,0
17635,3691,0
17635,999999,0
1215734,6621,0
1215734,2860,0
1215734,999999,3
1215734,999999,9
299517,2207,0
299517,1389,0
299517,2842,0
299517,5971,0
299517,36,0
299517,999999,86
30575,999999,0
30575,767,0
30575,842,0
30575,56,0
30575,999999,2
30575,999999,81
1925639,999999,0
1925639,999999,0
1925639,56,0
1925639,6627,0
1925639,999999,0
1089744,999999,0
1089744,999999,3
1089744,999999,63
1089744,999999,118
6269392,56,0
50589,999999,0
50589,1423,0
50589,999999,0
50589,491,0
50589,3691,0
50589,999999,0
50589,999999,0
19824,832,0
19824,999999,0
1239370,1696,2
1239370,1696,3
1239370,1696,44
1222944,999999,0
1292945,341,0
1292945,999999,0
1292945,999999,0
1292945,3029,0
109430,999999,0
109430,312,0
109430,312,0
109430,312,0
109430,6643,3
109430,6643,10
109430,6643,76
854162,6644,0
854162,999999,0
125576,6647,0
125576,1667,0
908227,704,0
908227,999999,6
908227,999999,34
50964,999999,0
50964,999999,0
1083109,999999,0
1083109,999999,0
2571400,533,0
1309992,6455,0
6192059,13,0
6192059,1844,0
244713,13,0
244713,3303,0
244713,6654,0
244713,999999,0
37743,1895,0
37743,999999,0
37743,999999,34
3964965,26,0
3964965,999999,0
312717,3329,0
312717,1867,9
31524,999999,0
31524,920,0
31524,1723,2
123054,56,0
123054,3058,0
123054,125,0
123054,999999,0
123054,999999,0
1396703,999999,0
1396703,495,0
1675216,999999,0
1675216,999999,0
10121,2347,0
10121,999999,2
24554,436,0
24554,436,0
24554,436,0
3749451,6666,0
139829,502,0
139829,914,0
139829,6667,3
139829,6667,9
139829,6667,119
20764,1076,0
20764,1404,0
20764,999999,0
20764,999999,0
20764,999999,44
20764,999999,0
28948,999999,0
28948,999999,0
28948,14,0
28948,999999,0
28948,999999,0
28948,6674,0
28948,2917,0
28948,1317,0
28948,562,0
28948,999999,0
28948,6676,3
28948,6676,148
3125152,999999,0
3125152,999999,0
74516,5415,0
74516,294,0
74516,6681,2
74516,6681,61
74516,6681,151
300803,999999,0
300803,999999,0
300803,303,0
300803,999999,0
87747,999999,41
87747,246,0
87747,1230,0
1271650,6695,0
1271650,13,0
26303,999999,0
26303,3389,0
26303,3765,0
2767363,4931,0
2767363,999999,0
35197,2179,0
35197,94,0
2871563,2128,0
2871563,6700,0
2871563,999999,38
173499,999999,0
173499,999999,0
173499,94,0
173499,2599,0
17817,88,0
17817,104,0
839260,5965,0
839260,14,0
839260,999999,0
839260,999999,66
6222078,447,0
6222078,494,0
171480,13,0
171480,6706,0
171480,311,0
171480,999999,9
171480,999999,0
171480,999999,26
171480,999999,76
146129,999999,0
146129,157,0
311217,999999,0
311217,999999,0
311217,709,0
4511756,467,0
4235008,298,9
995213,999999,0
995213,999999,0
995213,999999,9
995213,999999,38
995213,999999,41
1388553,999999,0
1388553,1,2
1388553,1,3
6269402,1001,0
6269402,292,3
6269402,292,78
6191950,2348,0
6191950,124,3
4555907,999999,0
1014988,999999,0
1014988,6728,0
1422997,5288,0
1422997,133,9
1422997,133,44
46621,203,0
46621,2917,0
46621,445,3
46621,445,9
46621,445,53
334073,999999,0
122799,999999,0
122799,999999,0
122799,999999,0
122799,999999,0
122799,999999,0
122799,999999,0
122799,14,0
6224739,6741,0
6224739,1080,0
6224739,999999,0
6224739,999999,0
6269406,5618,3
2014639,999999,0
2014639,1260,0
2014639,999999,0
30813,999999,0
70783,999999,0
70783,2658,2
23558,2012,0
2869084,2747,0
2869084,999999,0
3614222,999999,0
3614222,999999,0
3614222,6751,0
3614222,999999,0
3614222,914,0
3614222,999999,6
3614222,999999,8
3614222,999999,44
1920086,57,0
4769471,999999,0
4769471,999999,4
4769471,999999,44
3120100,4939,0
3120100,999999,70
3120100,999999,3
3120100,999999,76
3120100,999999,57
3120100,999999,148
1329970,172,0
1329970,172,0
1069031,4963,0
1069031,999999,0
1069031,296,2
1069031,296,3
1077226,1828,0
1077226,311,0
1077226,6759,0
1077226,634,3
1077226,634,9
1077226,634,17
680723,999999,0
680723,999999,0
680723,2229,3
680723,2229,9
680723,999999,3
680723,999999,21
680723,999999,44
27023,793,0
6191226,6762,0
6191226,36,0
6191226,999999,0
6191226,999999,2
6191226,999999,3
35307,999999,0
35307,6766,2
35307,6766,3
35307,6766,142
6236803,20571,0
46441,2348,0
46441,491,0
46441,999999,3
46441,999999,44
69258,651,0
69258,6700,0
69258,999999,29
69258,999999,149
69258,999999,2
69258,999999,16
69258,999999,142
50221,3673,0
50221,14,2
50221,14,3
50221,14,81
6269410,508,0
6269410,999999,0
6269410,999999,18
6269410,999999,21
6269410,999999,34
194791,5803,0
194791,192,0
194791,91,0
194791,548,0
194791,3843,9
194791,3843,78
753041,999999,0
753041,56,0
89797,2999,0
27767,1721,0
27767,6775,8
6269412,999999,0
6521,146,0
6521,6776,3
825234,999999,0
825234,999999,17
825234,999999,0
1744796,442,0
17948,1057,0
17948,259,0
17948,999999,0
17948,999999,0
17948,999999,0
599830,318,0
1243853,310,0
206736,104,0
1962863,999999,0
1962863,999999,0
1962863,999999,0
1962863,999999,0
1962863,999999,0
1962863,999999,0
3612695,999999,0
3612695,296,2
3612695,296,3
3612695,296,118
106606,161,41
106606,161,81
106606,999999,0
106606,535,0
106606,999999,59
106606,999999,59
3613021,999999,0
1125831,2277,9
1125831,2277,44
1125831,2277,0
32552,344,0
32552,344,0
32552,344,0
32552,654,0
42467,6793,0
42467,528,0
1676469,999999,0
6269415,999999,0
6269415,999999,0
6269415,999999,0
6268678,4114,0
6268678,999999,0
78800,364,0
78800,1882,0
78800,125,0
24537,999999,0
24537,14,44
24537,3547,0
24537,999999,3
29607,999999,0
29607,999999,0
29607,999999,0
29607,1701,0
29607,999999,3
78226,104,0
78226,999999,3
1638937,2912,3
1638937,2912,9
1638937,117,3
1638937,117,9
1638937,117,10
1383048,6805,0
1383048,999999,0
1383048,999999,0
1383048,999999,0
1383048,999999,3
1383048,999999,3
301016,2958,0
240927,3224,0
240927,56,0
240927,336,0
240927,1663,0
240927,914,3
240927,914,9
3844898,298,0
6268498,999999,0
6268498,999999,0
6268498,999999,0
6268498,999999,0
6268498,999999,0
6268498,999999,0
6268498,999999,0
6268498,999999,0
6268498,999999,0
6268498,999999,0
6268498,999999,0
232722,6828,0
2344987,2012,0
77677,999999,0
77677,999999,0
77677,999999,0
77677,999999,44
6245095,533,0
6269423,590,0
6269423,7,0
58447,999999,0
58447,967,0
58447,999999,0
58447,999999,0
58447,999999,0
58447,999999,0
58447,999999,0
148296,1768,0
148296,999999,0
148296,2401,0
6269426,999999,3
6269426,999999,44
6269426,999999,48
6269427,3691,0
6269427,1230,3
6269427,1230,9
6269427,1230,44
25217,6845,0
25217,1895,0
25217,451,0
25217,1993,0
25217,999999,0
25217,999999,0
25217,999999,0
25217,999999,0
25217,999999,0
25217,2407,0
25217,999999,0
22233,999999,0
22233,598,0
1622613,999999,0
1622613,999999,0
1622613,999999,0
1622613,999999,151
1552692,999999,0
1552692,999999,0
1552692,6859,0
1552692,999999,0
1552692,999999,0
1552692,999999,17
2838800,999999,0
2838800,999999,0
2838800,999999,0
2838800,5791,0
2487796,999999,3
2487796,999999,40
159002,203,0
159002,999999,0
159002,371,0
159002,21,0
159002,617,0
159002,999999,0
159002,999999,0
35129,5629,0
35129,999999,18
35129,6874,0
2619349,999999,21
1412509,117,0
1412509,133,0
2276106,5552,0
2276106,494,0
2276106,14,0
53839,999999,0
53839,999999,0
859467,1667,0
859467,999999,0
859467,999999,0
26553,2457,0
26553,292,9
26553,292,119
1601,999999,0
1601,999999,0
1601,999999,0
1601,887,0
1601,999999,3
1601,999999,66
1601,999999,82
163432,1667,0
25031,999999,0
25031,999999,0
25031,5965,0
25031,1445,0
25031,1230,0
25031,999999,0
25031,999999,78
25031,999999,0
25031,999999,2
25031,999999,16
25031,999999,76
97861,999999,0
50363,999999,0
50363,999999,0
50363,999999,0
50363,999999,0
50363,999999,0
50363,999999,0
50363,3123,0
50363,6894,0
50363,999999,0
50363,999999,0
50363,999999,0
50363,999999,0
50363,999999,0
50363,2724,0
50363,17,0
50363,272,0
50363,999999,2
50363,999999,21
50363,999999,81
823166,999999,19
823166,999999,21
823166,999999,19
823166,999999,21
29630,999999,3
29630,999999,9
29630,999999,44
29630,999999,3
29630,999999,9
29630,999999,44
29630,2794,3
29630,2794,11
29630,999999,9
29630,999999,148
29630,999999,9
29630,999999,148
335001,6906,0
335001,999999,0
70723,999999,0
70723,14,0
4756742,999999,0
4756742,999999,0
4756742,999999,0
4756742,999999,0
4756742,999999,0
4756742,999999,0
4756742,999999,0
4756742,999999,0
4756742,999999,0
4940985,1018,0
6269434,4848,0
6269434,999999,0
6269434,999999,0
6269434,999999,0
6269434,999999,0
252012,999999,0
252012,1600,6
820337,2457,0
6269436,999999,0
1574613,1912,0
1574613,999999,0
1574613,144,0
1574613,999999,3
1574613,999999,10
1574613,999999,21
853787,3329,0
853787,4351,0
853787,999999,0
4518769,1537,0
4518769,832,44
1030778,6934,0
1030778,999999,0
1030778,1080,0
1030778,999999,116
1030778,999999,121
998362,999999,0
998362,30,0
998362,803,0
226051,999999,0
226051,999999,0
23000,1051,0
1289208,999999,0
1289208,1051,0
1289208,999999,0
1289208,999999,0
1289208,1051,0
18332,999999,0
18332,999999,0
875040,5239,0
875040,5239,0
875040,5239,0
875040,5239,0
875040,5239,0
875040,5239,0
20036,999999,0
20036,6147,0
20036,999999,0
20036,941,0
20036,999999,0
181716,6776,0
181716,5239,0
22469,6950,0
22469,999999,0
22469,999999,0
22469,999999,0
22469,999999,3
41921,999999,0
28197,533,0
21015,4671,0
21015,529,3
31160,6955,0
20375,999999,0
20375,999999,0
20375,1174,0
20375,6958,9
20375,999999,0
20375,424,0
20375,6959,0
20375,999999,0
1108680,296,0
1108680,172,0
1108680,222,3
1108680,222,9
1427493,999999,0
1427493,999999,0
1427493,6962,0
1427493,999999,78
42179,999999,0
42179,999999,0
42179,999999,0
42179,1199,0
42179,999999,0
42179,5252,9
42179,5252,11
42179,5252,48
1162957,1127,0
1271462,4012,0
28027,999999,0
244211,999999,0
244211,125,0
244211,999999,3
244211,999999,148
4457682,999999,44
5704727,2172,3
5704727,2172,44
1106613,999999,0
1106613,6972,0
1106613,999999,0
1106613,999999,0
1106613,142,2
1106613,491,0
1106613,999999,3
1106613,999999,78
1106613,999999,0
1473379,3331,0
1473379,999999,0
1473379,767,0
1473379,999999,0
1715806,999999,0
1715806,999999,9
1715806,999999,44
1715806,341,0
39298,494,0
39298,999999,0
39298,999999,0
707939,999999,3
707939,999999,78
38039,999999,0
38039,999999,3
318151,14,0
18409,6762,0
51019,999999,0
50955,2441,0
50955,7007,3
50955,7007,9
50955,7007,44
6227835,333,0
6227835,999999,2
6227835,999999,44
6227835,999999,62
24271,999999,0
24271,999999,0
24271,999999,9
24271,999999,21
24271,999999,40
24271,999999,3
24271,999999,14
24271,999999,44
24271,999999,151
24271,999999,0
2153708,104,0
1295164,1049,0
1295164,999999,0
229404,999999,0
229404,999999,0
229404,999999,0
229404,7016,0
229404,999999,0
229404,999999,0
229404,999999,0
229404,14,2
2538324,999999,0
2538324,2748,0
2538324,3568,3
24806,999999,0
2659300,218,0
2659300,26,0
2659300,14,0
6191972,999999,0
6191972,56,0
6191972,999999,0
6191972,999999,2
6191972,999999,8
6191972,999999,119
20171,1025,0
20171,999999,3
224332,7031,0
849917,999999,0
849917,298,0
849917,16,3
849917,16,6
18986,1515,0
18986,272,0
24747,1175,6
24747,1175,29
24747,1461,0
6269442,1493,0
6269442,1556,0
6269442,446,0
6269442,999999,0
916467,999999,0
17614,999999,0
17614,999999,0
17614,366,0
17614,2912,0
17614,1701,0
837981,2229,0
837981,999999,0
837981,5985,0
87057,999999,0
87057,999999,0
87057,175,0
87057,999999,0
87057,3199,0
87057,999999,0
87057,999999,0
1927651,999999,3
1927651,999999,0
1927651,999999,0
26157,1820,0
26157,1230,0
26157,7045,81
26157,7045,144
26157,999999,76
26157,999999,144
1468428,999999,0
1468428,6354,3
1468428,6354,9
1468428,6354,46
67791,1004,0
225355,669,0
225355,999999,0
225355,999999,0
225355,312,0
225355,598,0
25140,2487,0
265623,7054,0
265623,999999,0
265623,999999,0
5812908,7066,0
5812908,7066,0
5812908,999999,0
96965,999999,0
12481,1116,0
12481,616,0
12481,999999,34
12481,999999,44
12481,999999,81
6269447,999999,0
6269447,4594,0
119170,1076,0
119170,999999,0
119170,999999,0
119170,2724,3
119170,2724,9
119170,2724,99
1201296,999999,0
1201296,999999,0
29500,535,0
29500,999999,3
243770,56,0
243770,344,0
243770,7079,0
4739151,999999,0
4739151,999999,0
4739151,999999,0
4739151,6990,0
4739151,999999,0
4739151,999999,0
4739151,999999,0
4739151,999999,0
4739151,127,0
1194354,1083,0
24390,341,0
24390,6313,0
2836686,999999,0
171088,999999,0
171088,14,0
17410,57,3
17410,57,9
17410,57,11
26900,850,0
26900,272,0
26900,319,0
29856,344,0
29856,790,0
17398,3252,0
17398,999999,0
17398,56,0
17398,999999,0
825378,999999,0
825378,999999,0
825378,999999,0
825378,999999,0
96648,6413,0
112065,125,0
298622,999999,0
298622,999999,0
298622,3920,0
28846,383,0
28846,7103,0
28846,999999,0
28846,999999,3
28846,999999,21
75874,2954,44
75874,2954,66
75874,2954,82
3002292,999999,0
3002292,999999,0
3002292,999999,3
3002292,999999,40
3002292,999999,76
226335,172,0
226335,451,3
226335,451,4
226335,451,44
743381,999999,0
743381,4298,0
743381,999999,0
95994,999999,0
95994,1534,0
95994,999999,0
6200588,4515,0
1048242,7113,0
1048242,4093,0
1048242,7114,0
1048242,999999,3
4547209,914,0
4547209,1663,0
4547209,1663,0
4547209,1663,0
4547209,999999,2
4547209,999999,3
4769697,7117,2
4769697,7117,9
4769697,7117,149
43701,4516,0
43701,999999,0
43701,999999,0
43701,999999,0
43701,999999,0
43701,999999,0
43701,999999,3
43701,999999,11
49989,71,0
49989,999999,0
49989,999999,0
22084,999999,0
22084,371,0
22084,4165,3
22084,4165,9
22084,4165,44
23958,2348,0
23958,2348,0
817052,171,0
4608271,21,0
4608271,999999,0
4608271,535,0
4608271,7128,3
6196248,86,0
12761,186,0
218231,999999,0
218231,999999,0
218231,999999,0
218231,5706,3
218231,5706,9
218231,14,0
25723,186,0
3623786,999999,0
3623786,57,0
23902,999999,0
2366324,2248,0
2366324,708,0
82142,2070,0
82142,999999,0
82142,7147,0
42789,125,0
3414550,3655,0
23213,999999,0
23213,999999,10
23213,999999,20
23213,999999,21
169585,999999,0
703629,999999,3
703629,999999,14
703629,999999,44
1168695,3186,0
1168695,246,0
1168695,14,3
1168695,14,9
1168695,14,44
27135,366,0
27135,2912,0
27135,7154,0
1828530,999999,0
1828530,999999,0
6269462,999999,0
52862,5504,0
1114800,999999,0
55052,5133,0
23960,999999,0
23960,999999,0
23960,999999,0
23960,7166,3
6269463,999999,0
6269463,2277,9
6269463,2277,44
6269464,634,2
6269464,1230,0
6269464,999999,0
178293,999999,0
178293,999999,0
178293,999999,0
1147527,466,0
6269465,999999,0
6269465,7177,0
6269465,1944,0
4682587,7179,0
4682587,999999,0
4682587,999999,0
4682587,999999,34
2784537,6874,0
219160,14,0
219160,999999,9
219160,999999,10
219160,999999,44
33926,999999,0
33926,184,0
21841,1969,0
21841,999999,0
21841,2271,0
21841,748,0
21841,2491,0
1032489,1453,0
1032489,7188,3
1032489,7188,9
1206486,999999,0
819614,999999,78
819614,999999,0
2232639,1423,0
2232639,5455,0
874532,712,0
874532,2210,0
1417103,999999,0
1417103,818,0
1417103,999999,2
1417103,999999,3
1417103,999999,4
81283,3090,0
81283,333,44
27773,7,0
27773,1265,0
53673,4047,0
53673,494,0
53673,294,3
53673,294,148
76630,999999,0
89161,310,0
89161,999999,0
6269471,999999,0
6269471,999999,0
6269471,396,0
6269471,999999,0
122989,999999,0
3504893,303,9
3504893,303,14
3504893,303,34
1338993,999999,0
1338993,999999,0
1338993,999999,0
1658385,1331,0
1658385,999999,0
1658385,3047,0
1658385,529,3
1658385,529,9
1658385,529,44
225557,999999,0
225557,999999,0
225557,999999,0
225557,172,0
225557,999999,0
225557,999999,45
26175,999999,0
26175,272,3
26175,272,9
26175,272,41
748328,999999,0
748328,7225,0
748328,818,0
748328,999999,0
3276781,999999,81
27501,2487,3
27501,2487,9
27501,999999,2
27501,999999,3
27501,999999,9
28190,203,0
28190,1834,0
28190,1752,0
1037039,999999,0
1037039,999999,0
1037039,1752,0
2606348,999999,0
2606348,999999,0
1116374,7117,0
3183412,999999,0
153332,312,0
153332,999999,3
2551,56,0
2551,7236,0
2551,999999,0
2551,999999,0
2551,999999,0
58756,2987,0
900368,7179,0
900368,801,0
900368,999999,0
900368,999999,3
1090179,999999,0
1090179,999999,3
1090179,999999,9
1548337,2412,0
1548337,999999,0
41836,371,0
41836,999999,0
41836,1111,0
41836,999999,0
41836,401,0
89424,999999,0
89424,999999,0
32302,999999,0
32302,999999,0
32302,999999,0
32302,999999,0
32302,999999,0
32302,999999,0
32302,999999,3
32302,999999,9
32302,999999,44
1065317,171,0
1065317,494,0
380164,535,0
380164,999999,0
380164,161,0
1353784,800,0
1353784,801,0
1353784,999999,0
1353784,6921,3
1353784,6921,9
1353784,6921,81
1353784,14,2
1353784,14,16
1353784,14,82
851344,2491,0
851344,999999,0
851344,999999,2
851344,999999,9
6269474,999999,0
408426,999999,0
408426,3488,0
10681,999999,0
10681,598,0
10681,56,0
10681,7261,0
10681,91,0
10681,999999,0
330100,7269,0
1025509,190,0
18955,999999,0
18955,999999,0
18955,1554,0
18955,7272,4
18955,7272,9
18955,999999,76
18955,999999,76
18955,999999,0
27255,999999,0
27255,999999,0
27255,999999,0
1809946,650,0
1809946,999999,0
1809946,999999,11
1809946,999999,44
1809946,999999,53
2130332,999999,82
2130332,999999,99
2130332,999999,0
2130332,999999,14
2130332,999999,82
2130332,999999,99
27702,999999,0
27702,999999,3
27702,999999,9
27702,999999,16
844621,999999,3
4905771,7287,0
4905771,999999,0
4905771,999999,3
4905771,999999,44
4905771,999999,81
77117,999999,0
77117,5504,0
18391,966,0
18391,2348,0
18391,999999,0
4787166,1,9
23131,1075,3
23131,1075,9
23131,1075,82
23131,7297,0
23131,999999,0
23131,1899,0
23131,999999,2
23131,999999,3
23131,999999,30
120952,999999,0
120952,999999,3
120952,999999,18
20603,999999,0
20603,999999,0
20603,7305,3
20603,7305,16
20603,7305,119
44964,999999,0
44964,999999,0
1087783,333,0
24308,999999,0
24308,7311,2
24308,7311,3
24308,7311,9
24308,7311,76
24308,7311,148
24308,1715,0
4869997,999999,0
4869997,999999,0
6269477,999999,0
6269477,999999,0
23388,999999,0
23388,999999,0
23388,7166,0
1445883,14,0
1445883,272,0
1445883,999999,0
1663171,127,81
1663171,127,119
79327,91,3
46821,36,0
1210027,7325,0
1210027,4307,0
1210027,999999,0
1210027,272,0
1210027,999999,2
1210027,999999,3
1210027,999999,9
1210027,999999,0
69627,3346,0
69627,999999,2
69627,999999,11
69627,999999,44
69627,999999,2
69627,999999,11
69627,999999,44
4896757,999999,0
4896757,999999,0
15501,999999,0
15501,971,0
15501,999999,0
15501,999999,0
3591107,999999,0
3591107,491,0
3591107,999999,0
23543,999999,3
23543,999999,84
54646,5644,0
54646,319,0
26506,13,0
26506,1843,3
26506,1843,21
26506,1843,40
4530458,2179,0
4530458,1150,3
4530458,1150,9
4530458,1150,11
4769488,56,0
4769488,2552,0
4769488,999999,9
4769488,999999,26
2294430,999999,0
561266,189,0
561266,999999,0
561266,999999,0
561266,7344,3
561266,7344,11
561266,7344,78
900923,999999,0
900923,999999,0
900923,999999,0
900923,999999,0
900923,999999,0
900923,999999,0
900923,999999,0
900923,999999,0
6269482,999999,0
21479,1423,0
21479,999999,0
21479,624,0
21479,999999,0
21479,999999,0
50462,7362,0
1096812,999999,3
1096812,999999,9
1096812,7364,3
1096812,7364,38
1096812,7364,149
4683545,57,0
3753450,999999,0
3753450,999999,0
3753450,999999,0
3753450,999999,0
3753450,999999,9
3753450,999999,44
865843,134,0
865843,14,0
865843,999999,0
22639,57,81
22639,127,0
76738,967,0
712534,86,0
712534,86,0
712534,2615,0
712534,999999,0
712534,999999,0
712534,384,0
2140323,3655,0
18473,294,0
18473,999999,0
18473,485,0
18473,999999,3
18473,999999,76
163388,999999,0
163388,999999,0
163388,494,0
164459,999999,0
164459,124,3
6196395,533,0
1094666,999999,0
1094666,3174,0
1094666,999999,44
1094666,999999,0
6269485,5455,0
6269485,7393,0
6269485,2457,21
6269485,2457,24
6269485,2457,81
1162671,999999,2
1162671,999999,44
1162671,999999,81
1162671,999999,2
1162671,999999,44
1162671,999999,81
3245094,999999,0
3245094,2348,0
3245094,336,0
3245094,5971,0
3245094,1080,0
1248933,36,0
1248933,341,9
1248933,341,44
1248933,341,48
2591260,999999,3
2591260,999999,81
53707,341,0
53707,1230,0
53707,494,0
53707,999999,0
4906441,2652,0
4906441,999999,3
4906441,999999,11
4906441,999999,76
33439,999999,0
6269490,999999,0
266945,999999,0
266945,1441,0
266945,7416,3
266945,7416,9
266945,7416,44
266945,3364,3
266945,3364,9
48339,3303,0
48339,598,0
48339,853,0
48339,296,2
48339,296,3
48339,296,0
48339,6288,0
40031,272,0
18568,818,2
18568,818,3
18568,818,40
376082,999999,0
95802,296,2
95802,296,3
24660,999999,0
24660,999999,0
6191231,565,0
6191231,125,0
4638208,999999,0
4638208,999999,0
4638208,577,0
4638208,999999,0
498686,999999,0
